course_id,title,num_inst,institutions
TAX6105,CORPORATE TAXATION,4,FAU;FIU;UF;UNF
TAX6115,ADVANCED CORPORATE TAXATION,3,FAU;FIU;UF
TAX6205,PARTNERSHIP TAXATION,4,FAU;FGCU;FIU;UF
TAX6405,ESTATE AND GIFT ISSUES,4,FAU;FGCU;UNF;UWF
TAX6446,WEALTH TRANSFERS,2,FIU;USF
TAX6525,INTERNATIONAL TAXATION,2,FAU;FGCU
TAX6726,TAX PLANNING FOR MANAGERS,2,EU;FIU
TAX6875,CONTEMPARARY TAX TOPICS,2,FAU;FGCU
TAX6877,SPECIAL TOPICS IN TAXATION,5,FAU;FGCU;FIU;KU;UF
TAX6905,DIRECTED STUDY,3,FIU;UNF;UWF
TAX6935,SPECIAL TOPICS IN TAXATION,2,FAU;FIU
TCN6430,NETWORKS MANAGEMENT AND CONTROL STANDARDS,2,EWU;FIU
TDR0070,Blueprint Reader,12,ATC;ETC;GTC;ITECH;LWTC;MTI;NFC;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0300C,INTRODUCTION TO MICRO CAD SYSTEM,2,MDC;NFC
TDR0356C,ADVANCED CADD,2,MDC;NFC
TDR0370,Drafting Assistant,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0520C,STRUCTURAL DRAFTING,2,MDC;NFC
TDR0570,Architectural Drafter,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0590C,ADVANCED ARCHITECTURAL CADD,2,MDC;NFC
TDR0775,Drafting Detailer 1,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0776,Drafting Detailer 2,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0777,Mechanical Drafter,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0874,Civil Drafter,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0875,Structural Drafter,11,ATC;ETC;GTC;ITECH;LWTC;MTI;OTCSC;RTC;SCTI;WHTC;WMTC
TDR0940,DRAFTING INTERNSHIP,2,IRSC;SFSC
TDR0949C,CO-OP WORK EXPERIENCE IN DRAFTING,2,NFC;SFSC
THE1000,THEATRE APPRECIATION,14,CC;CF;DSC;FSWSC;HC;IRSC;LSSC;PBSC;PHSC;PSC;SFC;SJRSC;TCJ;VC
THE1020,INTRODUCTION TO THEATER,3,FIU;SJRSC;VC
THE1304,SCRIPT ANALYSIS,3,HC;LSSC;SSCF
THE1925,PLAY PRODUCTION,7,CC;CF;FSWSC;GCSC;SCFMS;SJRSC;UCF
THE2000,THEATRE APPRECIATION,25,BC;EFSC;EWU;FAMU;FAU;FGC;FGCU;FIU;FSCJ;FSU;GCSC;MDC;NWFSC;PESC;SCFMS;SFSC;SPC;SSCF;STU;TSC;UCF;UF;UNF;USF;UWF
THE2020,THEATRE FUNDAMENTALS,4,FSU;SCFMS;UCF;USF
THE2051,THEATRE FOR CHILDREN,3,EFSC;PBSC;SSCF
THE2100,INTRODUCTION TO THEATRE HISTORY,6,BC;EFSC;FGCU;FSU;FSWSC;TSC
THE2300,SURVEY OF DRAMATIC LITERATURE,9,FAMU;FGC;FGCU;IRSC;NCF;PESC;SCFMS;SFC;UWF
THE2304,SCRIPT ANALYSIS,9,BC;CC;CF;EFSC;NWFSC;PHSC;SJRSC;SPC;VC
THE2305,SCRIPT ANALYSIS,4,FAU;GCSC;UCF;USF
THE2820,MUSICAL THEATER WORKSHOP,3,FAMU;NWFSC;SCFMS
THE2905,DIRECTED STUDY,5,DSC;SFC;SFSC;UCF;UWF
THE2925,PLAY PRODUCTION,10,CC;CF;FGC;FGCU;FSWSC;PBSC;PESC;PHSC;SFC;SSCF
THE2927,ADVANCED PLAY PRODUCTION,2,CC;CF
THE2930,SPECIAL TOPICS,6,NWFSC;SCFMS;SFSC;SSCF;UCF;VC
THE2931,SELECTED STUDIES IN THEATRE,2,FAMU;SSCF
THE2949,THEATRE INTERNSHIP,4,DSC;SFSC;SSCF;UCF
THE2950,APPLIED THEATRE ARTS,2,LSSC;SSCF
THE3110,THEATRE HISTORY I,3,FAMU;UCF;USF
THE3111,THEATRE HISTORY II,3,FAMU;UCF;USF
THE3112,THEATRE HISTORY I,2,FAMU;UWF
THE3113,THEATRE HISTORY II,2,FAMU;UWF
THE3213,WORLD THEATER HISTORY I,2,FSU;SJRSC
THE3243,MUSICAL THEATRE HISTORY,2,FIU;UWF
THE3905,DIRECTED STUDY,2,UCF;UWF
THE3930,SPECIAL TOPICS,2,FAMU;UCF
THE3940,INTERNSHIP,2,FIU;UCF
THE4110,THEATRE HISTORY I,3,FIU;FSU;UF
THE4111,THEATRE HISTORY II,4,FAU;FIU;FSU;UF
THE4244,MUSICAL THEATRE HISTORY I,2,FSU;UF
THE4245,MUSICAL THEATRE HISTORY II,2,FSU;UF
THE4260,HISTORIC COSTUME FOR THE STAGE,2,FSU;UF
THE4284,HISTORY OF FASHION AND DECOR I,3,FAU;SJRSC;UCF
THE4285,HISTORY OF ARCHITECTURE AND DECOR,3,FSU;UCF;UF
THE4330C,SHAKESPEARE ON FILM,2,FIU;USF
THE4370,DRAMA ON STAGE AND SCREEN,2,FAU;FIU
THE4423,WOMEN IN THEATRE,2,FSU;UCF
THE4481,DRAMATURGY,4,FAU;FSU;UCF;UF
THE4760,METHODS OF TEACHING THEATRE,2,FAMU;FIU
THE4904,HONORS DIRECTED READING II,2,UCF;UNF
THE4905,DIRECTED STUDY,7,FAMU;FAU;FGCU;FSU;UF;USF;UWF
THE4906,DIRECTED INDEPENDENT STUDY,2,FAMU;UCF
THE4912,DIRECTED INDEPENDENT RESEARCH,2,FAMU;UCF
THE4916,RESEARCH,2,FIU;UF
THE4930,SPECIAL TOPICS IN THEATRE,4,FAU;FGCU;UF;USF
THE4935,SPECIAL TOPICS IN DRAMA AND THEATER,2,FSU;UNF
THE4950,THEATRE FORUM,4,FAU;FIU;FSU;UF
THE4954,CULMINATIONS,3,FAU;FSU;UCF
THE4955,STUDY ABROAD,3,FAU;FGCU;UCF
THE4959,SENIOR PROJECT,2,FGCU;UF
THE4970,SENIOR PROJECT,3,UCF;UF;UWF
THE5287,HISTORY OF ARCHITECTURE AND DECOR,2,FSU;UF
THE5425,WOMEN IN THEATRE,2,FSU;UCF
THE5905,DIRECTED STUDY,2,FSU;UWF
THE5910,RESEARCH METHODS IN THEATRE,2,FSU;UCF
THE5949,COOPERATIVE EDUCATION,2,UCF;UF
THE6507,DRAMATIC THEORY AND CRITICISM,2,FAU;UCF
THE6905,DIRECTED STUDY,2,UF;UWF
THE6909,RESEARCH REPORT,2,FAU;UCF
THE6930,SPECIAL TOPICS,2,FAU;UF
THE6940,SUPERVISED TEACHING,2,FAU;UF
THE6955,GRADUATE SUMMER REPERTORY THEATRE,2,FAU;UF
THE6971,MASTERS RESEARCH,2,UCF;UF
THE6973C,CREATIVE PROJECT IN LIEU OF THESIS,2,UCF;UF
TPA1200C,STAGECRAFT I,11,CF;FGC;HC;MDC;PBSC;PHSC;SFC;SJRSC;SSCF;TSC;VC
TPA1201,PRINCIPLES OF THEATRE PRACTICES,2,CC;FSCJ
TPA1210,STAGECRAFT I,7,CC;EFSC;FSCJ;FSWSC;GCSC;NWFSC;SFC
TPA1211,STAGECRAFT II,5,CC;EFSC;FSCJ;GCSC;SFC
TPA1220,INTRODUCTION TO STAGE LIGHTING,5,CC;FSCJ;FSWSC;GCSC;SFC
TPA1232C,THEATRE COSTUMING,6,CC;MDC;SFC;SJRSC;SPC;VC
TPA1248C,MAKEUP FOR THE STAGE,7,FSCJ;HC;MDC;SFC;SJRSC;SSCF;VC
TPA1274,STAGE PROPERTIES,3,CC;FSCJ;SJRSC
TPA1290C,TECHNICAL THEATRE LAB,9,BC;CC;CF;FSCJ;FSWSC;HC;NWFSC;SCFMS;SFC
TPA1291,TECH THEATRE LAB 2,3,CC;FSCJ;NWFSC
TPA1340,DRAFTING FOR THEATRE I,3,CC;FSCJ;GCSC
TPA1380,SURVEY OF ENTERTAINMENT TECHNOLOGY,3,LSSC;SFC;VC
TPA1600,STAGE MANAGEMENT,2,SFC;SJRSC
TPA1942,INTERNSHIP,2,FSCJ;SFC
TPA1990,BFA REVIEW I,2,CC;UCF
TPA2000C,INTRODUCTION TO THEATRICAL DESIGN,9,BC;CC;FAU;FSU;SJRSC;SSCF;UCF;UWF;VC
TPA2063C,SET DESIGN,3,BC;SJRSC;VC
TPA2070,SCENE PAINTING,6,CC;CF;FSCJ;GCSC;SFC;SJRSC
TPA2071C,THEATRE RENDERING,2,SJRSC;UCF
TPA2200C,INTRODUCTION TO TECHNICAL THEATRE,9,BC;DSC;FAU;PESC;PSC;SPC;UCF;USF;UWF
TPA2201,TECHNICAL THEATRE PRODUCTION,2,FSU;SSCF
TPA2204C,STAGECRAFT II,2,SPC;SSCF
TPA2210C,STAGECRAFT I,5,FAMU;FGCU;FIU;SCFMS;UCF
TPA2211,STAGECRAFT II,5,FIU;FSWSC;PHSC;UCF;USF
TPA2212,SOUND FOR THE STAGE,6,CC;CF;FSCJ;GCSC;NWFSC;SFC
TPA2218,WELDING FOR THE THEATRE,2,FSCJ;SFC
TPA2220C,STAGE LIGHTING,7,BC;CF;FIU;SJRSC;UCF;USF;VC
TPA2221C,ADVANCED STAGE LIGHTING,3,FSCJ;GCSC;VC
TPA2222C,ADVANCED STAGE LIGHTING,2,SFC;VC
TPA2232C,BEGINNING COSTUME,5,CF;NWFSC;UCF;UF;UWF
TPA2248C,STAGE MAKEUP,9,BC;FAU;FGCU;FIU;FSU;SCFMS;UCF;USF;UWF
TPA2290C,TECH THEATRE LAB,7,FAMU;FGC;FGCU;IRSC;PESC;USF;VC
TPA2291,TECHNICAL THEATRE LAB,3,FSU;SCFMS;SFC
TPA2292C,PRODUCTION LABORATORY,5,FSCJ;MDC;SFC;USF;VC
TPA2293,TECHNICAL THEATRE LAB,3,CC;FSCJ;SFC
TPA2341,DRAFTING FOR THEATRE II,2,FSCJ;GCSC
TPA2343C,CAD FOR THEATRE,2,SFC;VC
TPA2600C,STAGE MANAGEMENT,7,CC;FSCJ;MDC;NWFSC;SPC;UCF;VC
TPA2905,INDEPENDENT STUDY,2,SFC;UCF
TPA2930,SPECIAL TOPICS,5,FSCJ;GCSC;SFC;UCF;VC
TPA2991,BFA REVIEW II,2,CC;UCF
TPA3022,LIGHTING DESIGN 1,2,FAU;UWF
TPA3045C,COSTUME DESIGN 1,3,FAU;FIU;UCF
TPA3060C,SCENIC DESIGN,3,FIU;UCF;UF
TPA3064C,SCENE DESIGN I,2,FAU;UWF
TPA3077C,SCENE PAINTING,2,FIU;UCF
TPA3208,DRAFTING AND CAD I,3,FSU;UF;USF
TPA3223C,LIGHTING TECHNOLOGY,4,FAU;UCF;USF;UWF
TPA3227C,PRACTICAL STAGE LIGHTING,2,SJRSC;UF
TPA3230C,COSTUME DESIGN,5,FAMU;FGCU;FIU;FSU;UWF
TPA3231C,STAGE COSTUME TOPICS,3,FAU;SJRSC;USF
TPA3249C,ADVANCED STAGE MAKEUP,2,UCF;UF
TPA3265C,SOUND FOR THE STAGE,2,UCF;USF
TPA3296,DESIGN PRACTICUM,2,FIU;USF
TPA3299,TECHNICAL THEATRE LAB,2,FIU;FSU
TPA3601C,STAGE MANAGEMENT,3,UCF;USF;UWF
TPA3930,SPECIAL TOPICS,2,FIU;UCF
TPA4003,DESIGN SEMINAR,2,SJRSC;UF
TPA4020,LIGHTING DESIGN,2,FSU;UF
TPA4021C,LIGHTING DESIGN II,3,FSU;UF;UWF
TPA4041,COSTUME DESIGN 2,2,FAU;FIU
TPA4045C,COSTUME DESIGN I,3,FSU;USF;UWF
TPA4060C,SCENE DESIGN,3,FAMU;FGCU;FSU
TPA4061,SCENE DESIGN II,2,FIU;UWF
TPA4066C,SCENE DESIGN,2,UCF;UF
TPA4077C,SCENE PAINTING,3,FSU;USF;UWF
TPA4206C,ADVANCED STAGECRAFT,2,SJRSC;UF
TPA4239,COSTUME PATTERNING,2,FSU;UF
TPA4240,COSTUME PATTERNING - DRAPING,2,FSU;UF
TPA4246,STAGE MAKEUP,2,FAMU;FSU
TPA4250C,CADD FOR THEATRE,2,FSU;UCF
TPA4298,ADVANCED DESIGN PRACTICUM,2,FIU;USF
TPA4400,THEATRE MANAGEMENT,4,FAMU;FSU;SJRSC;UCF
TPA4601,STAGE MANAGEMENT,4,FAU;FGCU;FSU;UF
TPA4602C,ADVANCED STAGE MANAGEMENT,2,FSU;UCF
TPA4905,DIRECTED STUDY,2,FSU;UWF
TPA4912,PORTFOLIO I,2,FIU;UCF
TPA4930,SPECIAL TOPICS IN THEA PROD/AD,2,FGCU;UF
TPA4940,INTERNSHIP IN TECH THEATRE,3,FGCU;FSU;UF
TPA4946,PRODUCTION PRACTICUM,2,SJRSC;UF
TPA4993C,PORTFOLIO,2,SJRSC;USF
TPA5025,LIGHTING DESIGN I,3,FIU;FSU;UF
TPA5029C,LIGHTING DESIGN V,2,FSU;UCF
TPA5042C,COSTUME DESIGN STUDIO,2,FSU;UCF
TPA5047,COSTUME DESIGN I,2,FSU;UF
TPA5062C,SCENE DESIGN STUDIO,2,FSU;UCF
TPA5067,SCENE DESIGN I,2,FSU;UF
TPA5079,SCENE PAINTING,2,FSU;UF
TPA5236,ADVANCED COSTUME CRAFTS,2,FSU;UF
TPA5405,THEATRE MANAGEMENT,2,FSU;UCF
TPA5905,DIRECTED STUDY,2,FSU;UWF
TPP1100,ACTING 1,6,CC;MDC;PESC;SFC;SPC;SSCF
TPP1110,ACTING I,12,DSC;EFSC;FGC;FIU;FSWSC;HC;IRSC;MDC;PESC;PHSC;SFC;VC
TPP1111,ACTING II,9,DSC;EFSC;FGC;FSWSC;HC;PESC;PHSC;SPC;VC
TPP1120,IMPROVISATION FOR THE THEATRE,3,MDC;PBSC;SJRSC
TPP1160,VOICE AND MOVEMENT 1,3,HC;MDC;PHSC
TPP1190,STUDIO THEATER CAST,5,FLAC;IRSC;MDC;NWFSC;SCFMS
TPP1200C,HEALTHCARE THEATER,2,DSC;SSCF
TPP1250,MUSICAL THEATRE,2,FAU;MDC
TPP1500C,MOVEMENT TECHNIQUES FOR THE THEATRE,5,CC;GCSC;SCFMS;SFC;SSCF
TPP1606,PLAYWRITING,2,FSWSC;MDC
TPP1700C,VOICE FOR THE STAGE,4,CC;FAMU;GCSC;MDC
TPP2100,ACTING I,10,CF;EWU;FGCU;FIU;FSU;PBSC;SJRSC;UF;UNF;UWF
TPP2110C,ACTING I,17,BC;CC;FAMU;FAU;FSCJ;FSU;GCSC;LSSC;NWFSC;PSC;SCFMS;SJRSC;TSC;UCF;UF;USF;UWF
TPP2111C,ACTING II,18,BC;CC;CF;FAMU;FIU;FSCJ;FSU;GCSC;LSSC;MDC;NWFSC;PBSC;PSC;SCFMS;SFC;SJRSC;SSCF;TSC
TPP2112,ACTING 2,2,FIU;MDC
TPP2118,ACTING 3,2,DSC;SJRSC
TPP2120C,IMPROVISATION FOR THE ACTOR,8,CC;DSC;FAMU;NWFSC;TSC;UCF;UWF;VC
TPP2141,ACTING IN SHAKESPEARE,2,NWFSC;SJRSC
TPP2160,VOICE AND MOVEMENT I,2,FIU;SFC
TPP2185,ACTING FOR NON-MAJORS,2,FSU;UCF
TPP2190C,THEATRE REHEARSAL AND PERFORMANCE,11,DSC;EFSC;FAMU;FGCU;LSSC;PBSC;PESC;PHSC;USF;UWF;VC
TPP2191,STUDIO THEATRE CAST II,2,MDC;SCFMS
TPP2220,AUDITION TECHNIQUES,6,CC;FGCU;NWFSC;SFC;SJRSC;UF
TPP2250,INTRODUCTION TO MUSICAL THEATRE,7,DSC;FGCU;GCSC;NWFSC;PSC;TSC;UF
TPP2260C,ACTING FOR THE CAMERA,6,BC;FAU;MDC;SFC;SJRSC;UF
TPP2282,BASIC ACTING: VOICE & MOVEMENT,2,EFSC;UF
TPP2300C,DIRECTING I,14,BC;DSC;EFSC;FSCJ;FSWSC;GCSC;LSSC;MDC;PBSC;PESC;SJRSC;SPC;SSCF;VC
TPP2301,DIRECTING I,2,CF;NWFSC
TPP2500C,MOVEMENT FOR THE ACTOR,5,BC;FAMU;FSCJ;UWF;VC
TPP2514,STAGE MOVEMENT,2,PBSC;PSC
TPP2700C,VOICE AND ARTIC I,6,BC;PBSC;PHSC;SCFMS;SSCF;UCF
TPP2701C,VOICE AND ARTICULATION II,2,BC;SSCF
TPP2710C,VOICE FOR THE ACTOR,7,FAU;FSCJ;FSU;PSC;UCF;UWF;VC
TPP2905,DIRECTED STUDY,3,SFC;UCF;UWF
TPP2930,SPECIAL TOPICS,6,EFSC;GCSC;NWFSC;SFC;UCF;VC
TPP2991,SELECTED STUDIES,2,MDC;UCF
TPP3103,ACTING II,4,FSU;UCF;UF;UNF
TPP3113,ACTING II,3,FGCU;FIU;UF
TPP3155,ACTING II,2,USF;UWF
TPP3164,VOICE AND MOVEMENT 3,3,FGCU;FIU;UF
TPP3165,VOICE AND MOVEMENT 3 - II,2,FIU;UF
TPP3251C,ACTING THE SONG,7,FAU;FGCU;SJRSC;UCF;UF;USF;UWF
TPP3252C,MUSIC THEATRE SCENE STUDY,4,UCF;UF;USF;UWF
TPP3257C,MUSIC THEATER VOICE,3,FAU;SJRSC;UCF
TPP3264C,ACTING FOR THE CAMERA,3,FGCU;UCF;UWF
TPP3265,ACTING FOR THE CAMERA,2,FIU;FSU
TPP3310C,DIRECTING I,5,FAMU;FGCU;FIU;UCF;UWF
TPP3510C,MOVEMENT FOR ACTORS,4,FAU;FSU;UCF;USF
TPP3650,SCRIPT ANALYSIS,2,UF;UWF
TPP3711C,VOICE II,3,FAU;FSU;UCF
TPP3730,DIALECTS,2,FAU;FIU
TPP3790,VOICE FOR ACTORS,2,FGCU;USF
TPP3905,DIRECTED STUDY,2,UCF;UWF
TPP3923,MUSICAL THEATRE WORKSHOP,2,FAU;FIU
TPP4113,ACTING III,2,FSU;UWF
TPP4114,ACTING 4,2,FIU;UF
TPP4117,ACTING VI,2,FIU;UF
TPP4140C,ACTING 4,4,FAU;UCF;UF;USF
TPP4143C,ACTING STYLES,2,FGCU;UCF
TPP4221,SHOWCASE 1,4,FAU;UCF;UF;USF
TPP4224,ACTING VII,3,FAU;FIU;FSU
TPP4265C,ACTING 5,4,FAU;FIU;UCF;UF
TPP4310,DIRECTING I,4,FAU;FSU;SJRSC;USF
TPP4311C,DIRECTING II,3,FGCU;FIU;UCF
TPP4531C,STAGE COMBAT,2,FSU;UF
TPP4532,STAGE COMBAT 2,3,FAU;FIU;UF
TPP4600,PLAYWRITING,6,FAMU;FAU;FIU;FSU;UF;USF
TPP4601,PLAYWRITING II,3,FAU;FGCU;FIU
TPP4721C,VOICE INTO PERFORMANCE,2,FAU;FSU
TPP4730C,VOICE AND ACCENTS,2,FSU;UCF
TPP4905,DIRECTED STUDY,2,FSU;UWF
TPP4920,ACTOR'S WORKSHOP,3,FIU;UF;USF
TPP4923C,MUSIC THEATRE WORKSHOP,3,FSU;UCF;USF
TPP4930,SPECIAL TOPICS IN THEATRE PERFORMANCE,3,FGCU;FIU;UF
TPP4940,INTERNSHIP IN THEATRE PERFORMANCE,4,FGCU;FSU;UF;USF
TPP4941,INTERNSHIP,2,UCF;UF
TPP5515,MOVEMENT I,2,FSU;UCF
TPP5516C,MOVEMENT II,2,FSU;UCF
TPP5715C,VOICE I,2,FSU;UCF
TPP5716C,VOICE II,2,FSU;UCF
TPP6146C,ACTING STUDIO III,2,FAU;UCF
TPP6286,VOICE AND MOVEMENT II,2,FAU;UF
TPP6515,GRADUATE MOVEMENT TRAINING,2,FAU;UF
TPP6517,MOVEMENT STUDIO III,2,FAU;UCF
TPP6518C,MOVEMENT STUDIO IV,2,FAU;UCF
TPP6717C,STAGE VOICE III,3,FAU;UCF;UF
TPP6718C,STAGE VOICE IV,3,FAU;UCF;UF
TPP6946,INTERNSHIP,2,UCF;UF
TRA0070,Heavy Equipment Maintenance Technician,2,MLEC;WHTC
TRA0080C,Tractor Trailer Truck Driver,13,FGC;FLAGTC;MDC;MLEC;NFC;NFTC;OTCSC;PESC;PTCSP;RTC;STC;TSC;WHTC
TRA0084,"Truck Driver Heavy Florida Class ""B""",8,MDC;MLEC;NFC;NFTC;OTCSC;PTCSP;RTC;STC
TRA0086,Tractor Operator,2,MLEC;WHTC
TRA0087,Offroad Equipment Operator 1,2,MLEC;WHTC
TRA1154,SUPPLY CHAIN MANAGEMENT,3,MDC;PBSC;VC
TRA2010,TRANSPORTATION,9,CF;EFSC;ERAU;FSCJ;IRSC;MDC;PSC;SSCF;TSC
TRA2098,WAREHOUSE MANAGEMENT,4,EFSC;FSCJ;PBSC;TSC
TRA2131,PURCHASING,5,CF;EFSC;FSCJ;SJRSC;SSCF
TRA2152,OPERATIONS MANAGEMENT,2,EFSC;FSCJ
TRA2154,INTRODUCTION TO SUPPLY CHAIN MANAGEMENT,3,CF;EFSC;SJRSC
TRA2230,WAREHOUSE MANAGEMENT,4,CF;PSC;SJRSC;SSCF
TRA3035,FOUNDATIONS OF TRANSPORTATION,2,KU;UNF
TRA3132,PURCHASING MANAGEMENT,2,FSCJ;MDC
TRA3153,STRATEGIC TRANSPORTATION MANAGEMENT,3,FSCJ;KU;UWF
TRA4155,SUPPLY CHAIN MANAGEMENT,2,CF;UWF
TRA4202,LOGISTICS SYSTEMS MANAGEMENT,5,CF;FSCJ;KU;UNF;UWF
TRA4234,WAREHOUSE MANAGEMENT,3,CF;MDC;UNF
TRA4435,PORT & TERMINAL OPERATION MANAGEMENT,2,KU;SCFMS
TRA4721,GLOBAL LOGISTICS,4,CF;FAMU;KU;UNF
TRA4945,LOGISTICS INTERNSHIP,3,FIU;KU;UNF
TRA5206,LOGISTICS INFORMATION SYSTEMS,2,MAU;UWF
TRA5722,SUPPLY CHAIN MANAGEMENT I,2,EWU;FAMU
TRA6015,GRADUATE SURVEY IN TRANSPORTATION,2,FIU;UNF
TRA6905,DIRECTED INDIVIDUAL STUDY,2,FIU;UNF
TSL2082,TESOL THEORY,2,HSBC;MDC
TSL2084,INTRODUCTION TO ESOL PRINCIPLES AND PRACTICES,2,CF;SSCF
TSL3080,ESOL ISSUES AND STRATEGIES I,20,BC;DORAL;DSC;FAMU;FGC;FGCU;FIU;FLAC;FNU;FSCJ;IRSC;KU;MDC;PSC;SCFMS;SJRSC;SPC;TSC;UNF;VC
TSL3081C,TESOL ISSUES AND PRACTICES,3,DORAL;FSCJ;NWFSC
TSL3083,TEACHING ENGLISH LEARNERS,2,FGCU;SJRSC
TSL3240,APPLIED LINGUISTICS,2,DORAL;HSBC
TSL3243,FOUNDATIONS OF ESOL-SECOND LANGUAGE ACQUISITION,2,MDC;SFSC
TSL3520,ESOL FOUNDATIONS,3,CC;DORAL;UF
TSL4080,ESOL CURRICULUM & PEDAGOGY,8,EWU;FAU;FSU;FSWSC;LSSC;UCF;USF;UWF
TSL4081,TESOL ISSUES AND PRACTICES,17,BC;CC;DSC;FAMU;FAU;FGC;FIU;FLAC;FSU;IRSC;KU;PSC;SCFMS;SJRSC;SPC;TSC;UWF
TSL4100,"ESOL METHODS, CURRICULUM AND ASSESSMENT",5,CFK;IRSC;SSCF;UF;VC
TSL4140C,"ESOL METHODS, CURRICULUM AND ASSESSMENT",5,DORAL;FSWSC;NWFSC;SPC;STU
TSL4240,ESOL CURRICULUM DEVELOPMENT,5,EWU;LSSC;STU;UCF;UNF
TSL4251,APPLIED LINGUISTICS AND TESOL,3,FAU;FSU;USF
TSL4324C,ESOL STRATEGIES FOR CONTENT AREA TEACHERS,8,EFSC;FAU;FIU;FSU;MDC;UF;UNF;USF
TSL4340,TESOL METHODS,6,DORAL;FGCU;FIU;IRSC;STU;UNF
TSL4347,ESOL III: METHODS OF TEACHING ESOL STUDENTS,2,MDC;SFSC
TSL4441,ASSESSMENT IN ESOL SETTINGS,4,DORAL;FSU;STU;UNF
TSL4520,SECOND LANGUAGE ACQUISITION,7,FGCU;FSU;HSBC;SSCF;STU;UCF;UNF
TSL4940,TSL INTERNSHIP,2,HSBC;UF
TSL4941,INTERNSHIP,3,FSU;UCF;USF
TSL4942,TESOL PRACTICUM,2,UCF;USF
TSL4945,ESOL CLINICAL EXPERIENCE,2,FSU;UCF
TSL5085,ESOL PRINCIPLES AND PRACTICES,4,FGCU;UCF;USF;UWF
TSL5142,CURRICULUM DEVELOPMENT IN TESOL,5,FGCU;FIU;FSU;UF;UWF
TSL5250,APPLIED LINGUISTICS,2,FSU;UWF
TSL5325,ESOL STRATEGIES,3,FSU;UCF;USF
TSL5345,METHODS OF ESOL TEACHING,3,FSU;UCF;UWF
TSL5371,SPECIAL METHODS OF TEACHING ESOL,2,FIU;USF
TSL5440,LANGUAGE TESTING,4,FGCU;FSU;USF;UWF
TSL5525,ESOL CULTURAL DIVERSITY,5,FGCU;FSU;UCF;USF;UWF
TSL5940,ISSUES IN TEFL,2,FSU;UCF
TSL5944,INTERNSHIP,2,FSU;UCF
TSL6142,CRITICAL APPROACHES TO ESOL,3,FAU;UCF;UNF
TSL6245,LANGUAGE PRINCIPLES FOR ESOL TEACHERS,2,UF;UNF
TSL6253,APPLIED LINGUISTICS AND TESOL,2,FAU;USF
TSL6345,METHODS OF TESOL AND BILINGUAL EDUCATION,2,FAU;UNF
TSL6350,GRAMMAR FOR ESOL TEACHERS,2,FIU;UCF
TSL6440,ASSESSMENT ISSUES IN TESOL,4,FAU;UCF;UF;UNF
TSL6700,ISSUES IN ESOL FOR SCHOOL COUNSELORS,3,UF;UNF;USF
TSL6908,FIELD COMPONENT,2,FIU;UCF
TSL6940,ESOL PRACTICUM,2,UCF;UNF
TSL6945,INTERNSHIP,2,UNF;USF
TSL7980,DISSERTATION,2,UCF;USF
TTE3004C,TRANSPORTATION ENGINEERING,4,FAMU;FAU;FSU;UWF
TTE4004C,TRANSPORTATION ENGINEERING,4,FLPOLY;UF;UNF;USF
TTE4005C,TRANSPORTATION ENGINEERING II,2,FAU;USF
TTE4106,TRANSPORTATION PLANNING,2,UF;UNF
TTE4201,TRAFFIC ENGINEERING,5,FAMU;FIU;FSU;UF;UNF
TTE4203,HIGHWAY CAPACITY ANALYSIS,3,FIU;UF;UNF
TTE4250,TRAFFIC OPERATIONS,2,FAMU;FSU
TTE4271,INTELLIGENT TRANSPORTATION SYSTEMS,2,FAMU;FSU
TTE4300,TRANSPORTATION ANALYTICS,2,UCF;UF
TTE4774,FREIGHT TERMINALS AND DISTRIBUTION FACILITIES,2,FAMU;FSU
TTE4804,HIGHWAY GEOMETRIC DESIGN,5,FAMU;FIU;FLPOLY;FSU;UWF
TTE4830,HOT MIX ASPHALT MIXTURE DESIGN,2,FAMU;FSU
TTE5074,FREIGHT TERMINALS AND DISTRIBUTION FACILITIES,2,FAMU;FSU
TTE5205,TRAFFIC ENGINEERING,4,FAMU;FIU;FSU;USF
TTE5206,ADVANCED TRAFFIC FLOW ANALYSIS,2,FAMU;FSU
TTE5256,TRAFFIC OPERATIONS,3,FAMU;FSU;UF
TTE5270,INTELLIGENT TRANSPORTATION SYSTEMS,2,FAMU;FSU
TTE5305,TRANSPORTATION SYSTEMS ANALYSIS,4,FAMU;FSU;UF;USF
TTE5501,TRANSPORTATION ECONOMICS,3,FAMU;FSU;USF
TTE5805,HIGHWAY GEOMETRIC DESIGN,4,FAMU;FIU;UCF;UF
TTE5835,PAVEMENT DESIGN,3,FIU;UCF;UF
TTE6205,HIGHWAY CAPACITY,3,UCF;UF;UNF
